time	flux	flux_err
57269.44392006006	1.002913873692451	0.0036503509487934636
57269.44519351003	1.00641863450385	0.00365462108490475
57269.44668587017	1.007692883801574	0.0036605836612200278
57269.44789482979	1.00591234963556	0.003650811233702399
57269.44910433981	1.0038593015866502	0.003645206853591182
57269.45031439978	1.007552905445103	0.0036529498365637015
57269.45152120012	1.0064774780864232	0.0036448955258312067
57269.45273113017	1.0088407590794792	0.003653480287223117
57269.45394081994	1.0036250980399508	0.0036290123709557852
57269.45515087014	1.0029523562469893	0.003629431113202045
57269.45635729981	1.0005903578645143	0.0036256981722445746
57269.45756572997	0.9991137032836489	0.0036269424436953354
57269.45878212014	1.0008320942961824	0.003623524645951423
57269.459989279974	0.997838174246827	0.0036107057152959974
57269.46119788009	0.9976875256823143	0.003607602902140648
57269.462404860176	0.9966181441262169	0.0036047078847827115
57269.46361345984	0.9984571979209426	0.003606583207473032
57269.46482422994	0.9955680673182747	0.0036014850975198865
57269.466032180004	0.9940177700896308	0.003588407986823581
57269.46723897987	0.994770670740092	0.003599467912023349
57269.46844865987	0.9924681581212056	0.0036102641857558918
57269.46965511003	0.9923812219848938	0.0035923554106126847
57269.47086588013	0.9946751115482073	0.003608930078908768
57269.472075200174	0.9924400221770078	0.003598352614711272
57269.47328297002	0.9937424524014532	0.003608207673704941
57269.47449138993	0.9912574212690088	0.0035908851601937778
57269.47570108994	0.9949009927377438	0.0036043951780783093
57269.4769086102	0.9929378077694171	0.0035966971163830454
57269.4781177598	0.9922941639224343	0.0035994019348187523
57269.47932437015	0.9930556353718705	0.0036034822740498846
57269.48054306022	0.9931071230721633	0.0036100280547173027
57269.48175148013	0.9899627515047126	0.003606014913497127
57269.48295899992	0.9917132335455118	0.0036208860324917548
57269.48416524985	0.993204044671607	0.003622213203587991
57269.48537132982	0.9911889583320523	0.003610390438365526
57269.48657628986	0.9911138397042164	0.0036029340356119608
57269.48779447982	0.9909739292471788	0.003598790325960639
57269.48900036979	0.9935939324508413	0.0036058639200592744
57269.490209700074	0.992419163669836	0.0035994659030557513
57269.49142064992	0.9897408309251752	0.0036026518247813132
57269.49263070011	0.98983562312016	0.0036293454372592826
57269.49383796984	0.9912328062699495	0.003624303618687843
57269.4950453001	0.9902667123798151	0.003608632637845099
57269.49625155981	0.9898427562340391	0.0035964276380644955
57269.49746034992	0.9910002478529525	0.003603320192229865
57269.49867057008	0.9889623603390972	0.0036035228414993004
57269.49987808987	0.9911745641359645	0.0036069044788140134
57269.5010883701	0.9922610297280107	0.0036247991575028985
57269.50229571014	0.9902850219490522	0.0036145844683671924
57269.50350901018	0.9922594826779706	0.003631636148553544
57269.50471977982	0.9881144680244561	0.003606064932797816
57269.50593002	0.9916255628378745	0.0036269272691084333
57269.50713790021	0.9907081251162387	0.003628150400955447
57269.50834855996	0.9888180725060457	0.0036251372373396163
57269.50956674991	0.9879177733969116	0.0036207503857173316
57269.51078585023	0.9898139488225972	0.0036321723956703935
57269.51199572021	0.990017895072097	0.0036109825138706283
57269.51320359995	0.991520535483446	0.003621003270343013
57269.51441117981	0.9912733191033555	0.0036194055893131486
57269.515621060025	0.9895573482365646	0.0036386640405245666
57269.51683074003	0.9900686588354214	0.0036208088947038523
57269.51804098021	0.9901357830197316	0.0036152044988155977
57269.51924831001	0.9900985147738306	0.0036301030936270575
57269.520457639825	0.9893308591576683	0.003644028948958792
57269.52166796987	0.9891958383615038	0.0036219877164276686
57269.52287730015	0.9904137685317612	0.003618202335770296
57269.524083729826	0.9897799843115187	0.0036207743634940177
57269.52529395977	0.9909772560741471	0.0036130551553219883
57269.5265040202	0.9872056099809742	0.0035926141366846133
57269.52771406993	0.9925525063911046	0.003610960436406965
57269.52892402	0.9896685419217343	0.0035946823063154974
57269.53013317007	0.9908843502322304	0.0035997391934173943
57269.531340499874	0.9914731584271413	0.0036035642260380273
57269.53254838986	0.9894455575672692	0.0036042658238520675
57269.53375553991	0.9916659446273655	0.0035989733963645984
57269.53496414981	0.9903774019478844	0.0035963765237649646
57269.53618034999	0.9894064106392791	0.003606321095342228
57269.537488409784	0.9890264974540834	0.0036093216399517617
