time	flux	flux_err
4128.734269481152	0.9998912385783147	0.0008263049112294514
4128.734964220319	1.0018130666487575	0.0008266590209033204
4128.735658959486	1.00188752273669	0.0008265200854542775
4128.736353698652	0.9994577525990609	0.0008256147167210447
4128.737048437353	1.0022704753468075	0.000826447274696273
4128.73774317652	1.0001019691471706	0.000826000954601093
4128.738437904511	1.001372813284097	0.0008262396629174718
4128.739132643212	1.0012371572697074	0.0008256859181365514
4128.739827382378	1.001985915567332	0.0008257103627894298
4128.740522121079	1.005756508475144	0.0008269605492975383
4128.741216860712	1.001298705632415	0.0008253700864026061
4128.741911587771	0.9993924696768484	0.0008246582139181623
4128.742606326938	1.0006999384620126	0.0008250739219275775
4128.743301065639	1.0010365191190587	0.0008252838326969888
4128.743995805271	0.9995652398153977	0.0008253114231693812
4128.744690543972	0.9999944315061321	0.0008248805505253171
4128.745385271497	0.9999447187311723	0.0008248070749717492
4128.746080010664	1.0012245796211754	0.0008252433338471603
4128.74677474983	1.000211962539094	0.0008248696846712983
4128.747469488997	0.9999437399245981	0.0008248151097778026
4128.748164227698	0.9987082852975626	0.0008243219973840489
4128.748858955223	1.0007854042473034	0.0008250776037154984
4128.749553706031	1.0001115179102738	0.0008248111970548676
4128.750248444732	1.0013468215959063	0.0008253018606481775
4128.750943183899	0.9985721577234858	0.0008243527680045322
4128.751637923066	1.001070133233193	0.0008252677113460649
4128.752332650591	0.999957439307611	0.0008248449734226348
4128.753027389292	0.9993074002060678	0.0008244015663204991
4128.753722128458	1.0006845344262034	0.0008250109165161752
4128.754416867625	1.0028560092881222	0.0008260090426849467
4128.756501073483	1.0019421454980173	0.0008255643726561777
4128.757195812184	1.0012718025226164	0.0008253453219883683
4128.757890551351	1.000183389571874	0.0008249948054318442
4128.758585290052	1.0005784998487368	0.0008252345858037204
4128.759280018043	1.0022916981700927	0.0008257897088980933
4128.759974756744	1.0008423103095454	0.0008251800631525968
4128.76066949591	1.0051169492897145	0.0008268354238649333
4128.761364234611	1.000553253329789	0.0008253974250086878
4128.762058974244	1.0009758758545122	0.00082637270604279
4128.762753701303	1.0004522009129708	0.0008257460415143973
4128.76344844047	1.0009556881782942	0.0008261298065714898
4128.764143191278	1.0011147904338111	0.0008261361867942382
4128.764837930445	1.0010887128462505	0.0008260926438257029
4128.765532669146	1.003426781352032	0.0008269371764150513
4128.766227396671	1.0000258360105534	0.0008259842321588213
4128.766922135837	1.0011853545388174	0.0008267262040886922
4128.767616874538	1.0007525906224892	0.0008271609698561694
4128.768311613705	1.0003158704446382	0.0008283734474004826
4128.769006352872	1.001474673350408	0.0008326134958623247
4128.769701079931	1.0010019671940162	0.0008378889092082062
4128.770395819098	1.0020082863388258	0.0008355149093396551
4128.771090558264	1.003400220885336	0.0008348117426158467
4128.771785296965	1.003027879151315	0.0008399166303054596
4128.772480036598	1.0018337258439445	0.0008499008062194977
4128.775258981157	1.0084038975910155	0.0010261898845203528
4128.776648447383	1.0032202468479394	0.0011157691053679112
4128.77734318655	1.0046986204571686	0.001167128645347863
4128.7780379257165	1.0035566766284187	0.0012076424047654057
4128.796101105399	1.0034449428114751	0.0009515194161608599
4128.7967958441	1.0009203742026203	0.0009199110391335463
4128.7974905716255	1.0059948098702283	0.000879958721991361
4128.7981853103265	1.0044869722755194	0.0008547680857430697
4128.798880049493	1.0023006567901676	0.0008472295646634815
4128.79957478866	1.0004791395444361	0.0008343015200016296
4128.800269527361	1.0006558455881134	0.0008308544415989634
4128.800964254886	0.998521942942223	0.0008286675274439329
4128.801658994518	0.9963717559525943	0.0008265847993827
4128.8023537327535	0.9965118393114945	0.0008254671886641049
4128.803048472386	0.9927457239198713	0.0008241201308695056
4128.803743210621	0.993220048047877	0.0008238333886391725
4128.804437938612	0.9897008420081653	0.0008226123767604939
4128.805132677313	0.9899747858968032	0.0008224852359354259
4128.80582741648	0.9864907703397389	0.0008208087221639277
4128.806522155181	0.984563224562827	0.0008208818602629228
4128.807216894813	0.9856387627604465	0.0008203274502156573
4128.8086063726805	0.9816203014806738	0.0008185203655039455
4128.8093011113815	0.9800132479770476	0.0008178378833086246
4128.809995850548	0.978140196296404	0.0008171814774404209
4128.810690589715	0.9793612604390697	0.0008175678251037224
4128.811385316774	0.9765497447997054	0.0008166100324271128
