7395.85681699999986449257	-7.43971491823867836501	8.13999999999999879208
7396.82556500000009691576	-4.48606515536084771156	3.27000000000000001776
7397.80809800000042741885	-6.01670246242611028720	3.31000000000000005329
7398.83511400000043067848	8.33989381790615880163	3.05999999999999960920
7399.83711500000026717316	15.18562717595250433078	6.91999999999999992895
7401.85582599999997910345	11.21501295847883739043	2.33999999999999985789
7402.85284700000011071097	8.79938926200247806264	3.05999999999999960920
7403.85969500000010157237	-0.13599342055385932326	3.12000000000000010658
7404.86907700000028853538	2.99095402302464208333	4.62000000000000010658
7405.83162499999980354914	-0.31851317344717244850	2.93999999999999994671
7406.84196499999961815774	-9.89622411304935667431	7.42000000000000081712
7407.83437500000036379788	-0.66991314719052752480	3.75999999999999978684
7417.83500699999967764597	-4.43830531790263194125	3.81999999999999984013
7418.83131700000012642704	0.46966307910588511731	3.88000000000000033751
7420.82418799999959446723	16.36144679576682392508	2.52000000000000001776
7421.82684799999969982309	2.91398111638864065753	2.66000000000000014211
7422.84070100000008096686	7.25840876287747960305	3.07999999999999962697
7424.82358399999975517858	-0.11246074720111209899	2.73999999999999976907
7425.81679400000030000228	-5.26133878020118572749	3.12999999999999989342
7427.81953100000009726500	-11.14174702026502927765	3.01000000000000023093
7428.77481799999986833427	-4.91938341659260913730	3.52000000000000001776
7429.77043099999991682125	-5.62094669509497180115	5.66999999999999992895
7431.82594799999969836790	-7.62802647181888460182	2.89000000000000012434
7432.77007200000025477493	-2.37951525336848135339	2.70000000000000017764
