time	flux	flux_err
57187.75344000012	1.0017223667743798	0.009737437248376675
57187.753670000006	0.9921350282060294	0.00959481452044872
57187.753899999894	1.0034454901121888	0.009644592967163397
57187.75412999978	1.0042495035653007	0.009603782836834461
57187.75480999984	1.0031301325200643	0.009455616467966653
57187.75504000019	0.9929708638957154	0.009299097214717876
57187.755489999894	1.0051409134421663	0.009313651065831095
57187.75571999978	0.9883927579326245	0.009115135687442814
57187.75594000006	0.9986546971770778	0.009234760205185695
57187.75616999995	1.0025583499561819	0.009152301436985439
57187.75636	1.0016805336963674	0.00910589844693176
57187.756810000166	0.9953802098064481	0.008955891924530108
57187.757000000216	0.992788114737575	0.008893017829617305
57187.757230000105	0.9993172208792181	0.008904393886117091
57187.75745999999	0.9973069202124359	0.008846105822987855
57187.757679999806	1.0088151738663966	0.008898942266509592
57187.75791000016	0.9904891496191569	0.008702986132476392
57187.75814000005	1.0077834797887184	0.00880633181889533
57187.75854999991	0.9950815569350349	0.008623848869575419
57187.7587799998	1.0083520616527886	0.00869538169394926
57187.758959999774	0.9942551893473925	0.008552747865061943
57187.75914999982	0.9919465694810959	0.008490364730723739
57187.75933999987	0.986973165889717	0.00841517638865545
57187.75956000015	1.002034599251023	0.00849829924631746
57187.7597500002	0.9930325466071039	0.008392704559640845
57187.759970000014	1.001550707743522	0.008425409903420857
57187.7601999999	1.0019808444289988	0.008387853425660582
57187.76042999979	0.9907180648855183	0.008258857127443816
57187.76061000023	1.0046569000072605	0.008340250980949935
57187.760799999814	0.9917620316353079	0.008207888536032396
57187.76102000009	0.9911916238386728	0.008164927659798244
57187.76124999998	1.0109425938832708	0.008282307662490282
57187.76147999987	0.9933196505596141	0.008102244199255924
57187.76170000015	1.0011478395465208	0.008124026230631291
57187.76193000004	1.0115351536001331	0.008174589226410007
57187.762389999814	0.9977438444208857	0.007994972008987678
57187.76262000017	0.9944420030496964	0.00793468149832183
57187.76283999998	1.0056972902261383	0.007982798470786829
57187.76303000003	1.0036271017090002	0.00793944153147288
57187.76325999992	0.9940112266900821	0.007833528439464953
57187.76348999981	0.9923867499962888	0.0077921529986522565
57187.76371000009	1.0045222877812137	0.007843037373607035
57187.763939999975	0.9928184597255435	0.007724370244404172
57187.76439000014	0.9860957841053235	0.007627822641057051
57187.76484999992	1.0028384286610108	0.007667324248429929
57187.76507999981	0.9947271857358552	0.007575977865241334
57187.76530000009	1.0026658987938986	0.007603617593120882
57187.765529999975	1.0098925239690508	0.007613049643468206
57187.765759999864	0.9977444628438285	0.007495526173027259
57187.76594999991	1.0049588471105757	0.0075183065081020775
57187.76613999996	0.9956740397972936	0.007432543645418643
57187.76636999985	1.0112806731501127	0.00751018496120602
57187.76660000021	0.9944793492017697	0.007365338869511896
57187.76682000002	0.9866608206763359	0.007279005419922072
57187.76704999991	1.0015007713883988	0.00734663090049582
57187.767279999796	1.0005102309866802	0.007312224282180051
57187.76752000023	1.0002932848849395	0.007276687991086545
57187.7677699998	0.9979554150826302	0.007228583534646182
57187.76800000016	0.9952822511254791	0.007186975264551015
57187.768230000045	1.0029343627798248	0.007213387792896288
57187.76847000001	1.0016960393310026	0.00716409634088056
57187.76873000013	1.003424346517252	0.007150473852638199
57187.76894999994	0.9961118023636052	0.007069156968250025
57187.76917999983	0.9999369454484408	0.00707290353811267
57187.76941000018	0.9886447578910158	0.006988551261391228
57187.769629999995	1.0004317701620073	0.0070759512162106636
57187.770049999934	0.9993115442738917	0.007070700048335494
57187.77027000021	0.9996485291726848	0.007058611806490056
57187.7705000001	0.9944705138656817	0.0069230348684176215
57187.77098000003	1.013218694886182	0.007005426408457554
57187.77119999984	0.9984516206322626	0.0068427006537337635
57187.771660000086	0.9900225427068505	0.0067587423044252045
57187.77206999995	1.0007041510971453	0.006769336051101928
57187.77226	0.9986566211043596	0.006818761815552724
57187.77249999996	1.001093122380859	0.006783560219890601
57187.77272999985	0.9950881135479829	0.006695191230906363
57187.77295000013	0.9939569138459587	0.0066885099992374936
57187.77318000002	0.9930984532582764	0.006637693836278626
57187.77337000007	1.0062010689492455	0.00665571270013017
57187.77359999996	0.9981244634999903	0.006570824770360368
57187.77377999993	1.0017548022235518	0.006579170692010137
57187.774019999895	1.004491567150763	0.006616259518987911
57187.77424000017	1.0097871458550653	0.006603976250301128
57187.774459999986	0.9995028104559783	0.006491233572886913
57187.774689999875	0.9907717021271952	0.006404809883996857
57187.77492000023	0.9858046794361796	0.006347541235529836
57187.77515000012	0.9952182500238167	0.0063807484583048215
57187.77538000001	0.9969045341342361	0.006373521066041828
57187.77559999982	1.005644748535816	0.006400545824070596
57187.775839999784	0.9917124020722173	0.006294098377321901
57187.7760999999	0.9977696174702291	0.006305617619840836
57187.77632999979	1.0001857272457926	0.006294539083614925
57187.776560000144	0.9894265038346121	0.006220807609012745
57187.77677999996	1.0041718913146742	0.006279477797016724
57187.777009999845	0.9913652197871257	0.006175234774056934
57187.7772400002	0.9988788738013404	0.006201757477954837
57187.77747000009	1.0040976002405104	0.006206906481328806
57187.77769999998	1.0054688449976659	0.0061951024977402345
57187.77793999994	1.0092778114629695	0.006208202102375294
57187.77818999998	1.0023954797603236	0.0061393361374294285
57187.77841999987	0.9873215333431723	0.006034112047105971
57187.77864000015	1.0122917654771162	0.006154369926297123
57187.77887000004	1.003817243349544	0.006086466835536983
57187.77924000006	0.9996123660766801	0.006034572591367042
57187.779459999874	0.9993616703465834	0.006008438898498994
57187.77969000023	0.9949749319854286	0.005968159861895174
57187.77992000012	0.9934781768371489	0.005932107125214597
57187.78017999977	1.0089985946842908	0.0059943295149718235
57187.78040000005	1.010588370582154	0.005994605065930126
57187.780629999936	1.0009633183179611	0.005925457987286919
57187.780859999824	1.0032130269217492	0.005925711425956747
57187.78109999979	0.9864568650893097	0.005802527409508317
57187.78132000007	0.9992080692179452	0.005850727422484563
57187.781549999956	1.0072432575216463	0.005879385136767281
57187.781779999845	0.9959761180287849	0.005799683878166468
57187.78200000012	1.0022628531156574	0.0058132286040012875
57187.78223000001	0.990141910150819	0.005734035542223679
57187.7824599999	1.002025003471506	0.005779912575471249
