time	flux	flux_err
57686.505422	0.998904	0.000637
57686.506589	1.001118	0.0006360000000000001
57686.507716	0.998988	0.000629
57686.509152	1.001182	0.0006299999999999999
57686.51105	1.00156	0.0006240000000000001
57686.512184	1.002495	0.0006229999999999999
57686.513316	0.999341	0.0006159999999999999
57686.514511	0.999871	0.0006159999999999999
57686.51567	1.000737	0.0006159999999999999
57686.516806	0.999319	0.0006099999999999999
57686.518082	0.999479	0.0006089999999999998
57686.519245	0.99988	0.000605
57686.520405	0.997036	0.0006029999999999999
57686.521538	0.999643	0.0006049999999999999
57686.522671	1.001221	0.0006049999999999999
57686.523864	1.000973	0.0005999999999999998
57686.524987	1.000993	0.0006
57686.526111	0.998876	0.0005989999999999999
57686.527244	0.998081	0.0005929999999999998
57686.528368	1.001409	0.0005939999999999999
57686.529557	0.998765	0.0005920000000000001
57686.53069	0.99886	0.0005869999999999998
57686.532637	0.999302	0.0005889999999999999
57686.533804	0.99936	0.0005869999999999998
57686.534935	0.998871	0.000586
57686.536099	0.996407	0.0005799999999999999
57686.53722	0.996706	0.0005799999999999999
57686.538343	0.996605	0.00058
57686.539531999995	0.996794	0.0005799999999999999
57686.540672	0.994041	0.0005789999999999999
57686.541803	0.994001	0.0005729999999999999
57686.542928	0.99293	0.000572
57686.544126	0.992562	0.000571
57686.545257	0.991711	0.000571
57686.546395	0.990346	0.0005709999999999999
57686.547519	0.990569	0.0005669999999999999
57686.548677	0.991776	0.0005669999999999999
57686.549852	0.990417	0.000566
57686.550968	0.989012	0.000565
57686.552111	0.991515	0.0005669999999999998
57686.553766	0.98973	0.0005659999999999999
57686.554907	0.988116	0.0005649999999999999
57686.556029	0.989487	0.0005609999999999999
57686.557189	0.989235	0.0005609999999999999
57686.558324	0.988592	0.0005609999999999999
57686.559455	0.988958	0.0005609999999999999
57686.560611	0.990387	0.000561
57686.561772	0.987674	0.00056
57686.562824	0.98863	0.00056
57686.563994	0.989853	0.000561
57686.565127	0.989321	0.000561
57686.566254	0.987668	0.000559
57686.567389	0.988061	0.00056
57686.568512	0.988019	0.00056
57686.56965	0.987837	0.00056
57686.570767	0.987197	0.000559
