time	flux	flux_err
57098.44618421327	1.0020901020893187	0.0015285251279388288
57098.44787149411	1.001428875504418	0.0015117852462104943
57098.44956130488	0.9995606627750372	0.001509267979896569
57098.451251126826	0.9999023000020224	0.0014970756433508076
57098.45294093806	0.9992031892816639	0.001496539796084205
57098.454630759545	1.002640593580087	0.0014956216846687036
57098.45632057078	1.000809708838259	0.001498691964595106
57098.45801039226	1.0024065539922928	0.0015049731779792858
57098.4597002035	1.0033387940175276	0.0014984716787789169
57098.46139002405	1.0018052937061792	0.0014923351317936528
57098.46307983622	0.9987374661252902	0.0014877101407841503
57098.46476965677	1.0031684210486267	0.0014926171077929693
57098.46645946847	0.9985745544285758	0.0014892808871949325
57098.46814928902	0.9948718661087642	0.0014928102059010332
57098.469839099795	0.9973313408973806	0.0015001645426838636
57098.47152892081	0.9994256471563252	0.0014938193499678687
57098.47321873251	0.9978871313771184	0.0014894819407440983
57098.474908553064	0.9955981005345304	0.001491757902668998
57098.47659836477	0.9979169247695214	0.0014885333558659658
57098.47828818532	0.995432130601052	0.00148575559496233
57098.47997799609	0.99780884619826	0.0014833242432828902
57098.4832169381	0.9927514967546082	0.001481849204399411
57098.48491234891	0.9978029812871356	0.0014863492273783834
57098.48660216946	0.99442177654741	0.0014872228609085626
57098.48829198023	0.9936558297593182	0.0014867250375504128
57098.48998180078	0.9946883030744552	0.0014837958803781022
57098.491671612486	0.99603546682067	0.001476474361514168
57098.49336143257	0.9932945754108012	0.0014828025671382431
57098.49505124334	0.9913519683065054	0.00148015489952743
57098.49674106389	0.9944960092797585	0.0014832793633449484
57098.4984308742	0.9955791685680728	0.0014800938867435835
57098.50012069475	0.9925742849877488	0.0014789768306197164
57098.50181050552	0.992164286216077	0.0014817332532698882
57098.50350032607	0.99446861625428	0.0015197998206813539
57098.508616067935	0.9924478533386206	0.0014754872823576919
57098.51035217894	0.9906665385353008	0.0014710444147458832
57098.51204198878	0.993575183549396	0.0014750880263210938
57098.51373180933	0.9921821748347543	0.0014772434275647384
57098.51542161964	0.9983032477444826	0.0014876113082805042
57098.51711144019	0.992709074895308	0.0014758379528312302
57098.518801250495	0.9922611279663244	0.0014716502885217533
57098.52049107151	0.9929170153622786	0.0014691330309773555
57098.52218088135	0.994164146548018	0.0014694080697274074
57098.52387070097	0.9916270550565992	0.0014662406355443207
57098.52556051174	0.9929879911946616	0.0014711938851245635
57098.52725033229	0.9939131302375224	0.0014716609858062828
57098.52894014213	0.9942828753094338	0.001473967658946565
57098.53062996222	0.9946618899326252	0.001476527909291887
57098.53231977299	0.9917688314516377	0.001481436627732003
57098.53400958236	0.9968913361361906	0.0014879484647371084
57098.53569940291	0.9934809583856664	0.0014853081642825616
57098.53738921275	0.9926126968220113	0.0014847759636396596
57098.53907903284	0.9971079827702498	0.001488999094823851
57098.54076884221	0.9942874756342542	0.0014845814220085076
57098.54245866276	0.996370799719908	0.001477641291362033
57098.5441484726	0.9944955014881104	0.001476722114273531
57098.545838293154	0.993916681226312	0.001478580274695365
57098.547528102994	0.9954855664505102	0.0014817970200194039
57098.54921792261	0.9942841088863328	0.0014777205320125738
57098.55090773245	0.9920323518738712	0.0014841795210578349
57098.55259755207	0.9958207846910508	0.001479189444417625
57098.55428736238	0.995769675956279	0.001480812489839358
57098.555977181066	0.9929609086713752	0.0014724812057532622
57098.5576669923	0.9926556027040369	0.0014744583707242541
57098.55935681146	0.9910454429292096	0.0014750849052374924
57098.56104662083	0.992725102207415	0.0014786494559016646
57098.562736440916	0.9927562084315164	0.0014845350666580482
57098.564426250756	0.993941071952273	0.0014953761033469097
57098.566116070375	0.992862239947835	0.0014871738667266493
57098.56780587975	0.9903401283798714	0.0014947455789038003
57098.56949569937	0.9904173746030892	0.0014906994299917703
57098.57118550874	0.9893924675915032	0.0014843929418919854
57098.57287532836	0.99346834721331	0.0014923110265432004
57098.57456513867	0.9941406523217085	0.00149209529261888
57098.576254957356	0.9963978678930142	0.0014898672315788056
57098.57794476766	0.9959491321604446	0.0014853028920187796
57098.579634576105	0.9942895493664706	0.0014869399924445118
57098.581324395724	0.994438561871249	0.0014888089855286401
57098.58301420603	0.9950542387782976	0.0014975564436789616
57098.58470402518	0.992458146706744	0.0014957025409316925
57098.58639383456	0.9926936320209918	0.001498202432331114
57098.591521152295	0.9986690136098048	0.0015028451012710827
57098.59353504144	0.995150292837333	0.0015023431364803669
57098.59522485174	0.9979374353942078	0.001501172426700218
57098.59691467043	0.9919089113966416	0.0015010525584204708
57098.59860447934	0.9980855691268016	0.0015241073908846365
57098.60029429896	0.9965407824350138	0.001538325158502537
57098.60198410833	0.9982457082045586	0.0015466337387552154
57098.60367392702	0.9960838127867904	0.0015253728957369433
57098.60536373593	1.002062672403386	0.0015222852597725027
57098.608238805085	1.0004051249028327	0.0015372785124043097
57098.609934593085	1.0006597644490363	0.0015437584091081292
57098.611624402925	0.9991316332757084	0.0015400035229052199
57098.61331422208	1.003543170095068	0.0015492014572995004
57098.61500403099	1.0023009062657753	0.0015464883508988642
57098.61719857948	0.998735091109284	0.0015464096312760426
57098.62058381736	0.996372849231926	0.0016125358228471164
57098.62227363605	1.0017898278904884	0.0015993472997773148
57098.623963445425	0.9994670096650305	0.0015785635270420897
57098.62565326365	1.0020568434651886	0.0015695897895398627
